serial no,title,link,author
20_03_2024_32,House term and poll schedule,https://drive.google.com/file/d/1B4KD34SpbK192AXb_JGDTSja0ZIOzmZk/view?usp=drivesdk,"[""Liz Mathew"", ""Damini Nath""]"
20_03_2024_33,What does Hong Kong's new stringent security law say?,https://drive.google.com/file/d/1CrWQfhc_nZ8zEN11kDykn1-S-OAHv9l2/view?usp=drivesdk,"[""Anonymous""]"
20_03_2024_34,Behind and beyond the water crisis in Bengaluru,https://drive.google.com/file/d/1pkYML0WTVDrCBH2S8vGIuq54-1YcuenD/view?usp=drivesdk,"[""Amitabh Sinha""]"
20_03_2024_35,Ties that epitomise India's neighbourhood first policy,https://drive.google.com/file/d/14TBnbsj56XYYtS8B43jjjyA21KSG_T2d/view?usp=drivesdk,"[""Gautam Bambawale""]"
20_03_2024_36,The curious case of Sosamma Iype and the Vechur cow,https://drive.google.com/file/d/1gAsnt8yT61mLfv6OwU3gHDQY_O93GXoL/view?usp=drivesdk,"[""Shashi Tharoor""]"
20_03_2024_37,Guaranteed MSP is an ethical imperative,https://drive.google.com/file/d/1W6dElWHhSYzJv_2NdiH5DAX4tu-lLyDV/view?usp=drivesdk,"[""T N Prakash Kammardi""]"
20_03_2024_38,Decoding electoral bonds data,https://drive.google.com/file/d/1tbm8nFRZktZYvAh_jag4d5nGNuBeImnr/view?usp=drivesdk,"[""Prasenjit Bose""]"
20_03_2024_39,The CAA protests and the birth of the Shaheen Bagh movement,https://drive.google.com/file/d/1c8jxQxMHBgHphA71uVQ0sq3MZA5LTlDM/view?usp=drivesdk,"[""Ziya Us Salam""]"
20_03_2024_40,A separate digital competition law isn't required,https://drive.google.com/file/d/1SyeszuEgX5I0yMrBrzofonRwLepNJmfZ/view?usp=drivesdk,"[""Gautam Shahi"", ""T S Vishwanath""]"
20_03_2024_41,New EV policy on the right track,https://drive.google.com/file/d/1aoZWtllOHhNTjq7IgpHvMI5ml--HHDjx/view?usp=drivesdk,"[""Ram Singh"", ""Aaqib Chaudhary""]"
20_03_2024_42,BFSI sector may face headwinds,https://drive.google.com/file/d/11O5bcY9tBf5wg1nyEC1vCoCuzBDuXgdV/view?usp=drivesdk,"[""Dhananjay Sinha""]"
20_03_2024_43,Lessons from Byju's saga,https://drive.google.com/file/d/1tOoOBZvkFmbOwZwgg5K2sQ8OQFSGkyjs/view?usp=drivesdk,"[""Ullas Rao""]"
20_03_2024_44,"Digital dividend for EPFO, subscribers",https://drive.google.com/file/d/1P7GZOJp0TqC4dAPRgkivsf1Hhxf8ONFR/view?usp=drivesdk,"[""Poonam Munjal"", ""Palash Baruah""]"
20_03_2024_45,Ladakh turns restive over unkept promises,https://drive.google.com/file/d/1o8e3ECqoOI_brguRaymch76ZYXUrzqi8/view?usp=drivesdk,"[""Ashish Kothari""]"
20_03_2024_46,How Rajiv and Benazir shaped nuclear restraint,https://drive.google.com/file/d/1KvR1DPy0ylz2GxTePlpDGEE-5sAt4u6r/view?usp=drivesdk,"[""Gopalkrishna Gandhi""]"
20_03_2024_47,Pluck low-hanging fruits first on campaign reforms,https://drive.google.com/file/d/1XCSiKxZcsfSka3aT0oiK9GOHuRG1auFI/view?usp=drivesdk,"[""Vinay Sahasrabuddhe""]"
20_03_2024_48,"Ideal neighbourship: it's not about who's big, who's small",https://drive.google.com/file/d/1g4LwNlok9U-Xvchy7muJrMQCt-glev8y/view?usp=drivesdk,"[""Pankaj Saran""]"
20_03_2024_49,Don't let mobs give India a bad name,https://drive.google.com/file/d/1fLE2zsxwK3NHMaBseodBOw90rD8JONaF/view?usp=drivesdk,"[""Vivek Katju""]"
20_03_2024_50,"Need to break free from prejudice, acknowledge shared inheritance",https://drive.google.com/file/d/1w_j9OQ1KF5hy9ZpoDqV8zRmVOjoo9P-E/view?usp=drivesdk,"[""Neera Chandhoke""]"
20_03_2024_51,How Punjab's potential for progress can be unlocked,https://drive.google.com/file/d/1nr2kAaO6VHv7JP1ODYLq4Z3CeOXbGtjC/view?usp=drivesdk,"[""B S Ghuman""]"
20_03_2024_52,Western media exposed for being loyal `pit bull' of western oligarchy,https://drive.google.com/file/d/1ynyygfAF0R5fPeZ6mIQPWT08eRIqk7PJ/view?usp=drivesdk,"[""Peter Dash""]"
20_03_2024_53,Most elected parliamentarians,https://drive.google.com/file/d/10aDUpxEevrQjAjRicPwaFj0FKbx7iasJ/view?usp=drivesdk,"[""Anonymous""]"
20_03_2024_54,Of linguistic diversity and better learning,https://drive.google.com/file/d/1W5ePBZogHi72M5qWDQdE45aonssGw1G3/view?usp=drivesdk,"[""Ritu Kamra Kumar""]"
21_03_2024_1,Ideological struggle or political blunder,https://drive.google.com/file/d/1PEsiI0taaI7U0ZGGc74w5V1kn3PF4Wpq/view?usp=drivesdk,"[""Kumar Chellappan""]"
21_03_2024_2,Changing contours of international relations,https://drive.google.com/file/d/1mhZCjQxYuIMkEPZgqb3Zs_crrzA8WNR9/view?usp=drivesdk,"[""Sudhir Hindwan""]"
21_03_2024_3,Chirping for change: tiny guardians of urban ecosystems,https://drive.google.com/file/d/1QSmLztvtXPFpBnz8SOy5mPbDBEJGDzGL/view?usp=drivesdk,"[""Dhriti Banerjee""]"
21_03_2024_4,The enduring resilience of the puppetry world,https://drive.google.com/file/d/1zHQgYiW4rhe2RteOXj19f4GysC3i-jho/view?usp=drivesdk,"[""Rajdeep Pathak""]"
21_03_2024_5,Recalibrating conservation,https://drive.google.com/file/d/1rCcuVMe8D19obyVAv3vaGP8ya1neYjhm/view?usp=drivesdk,"[""Anand Raj"", ""Deeksha Dave""]"
21_03_2024_6,A participatory paradigm,https://drive.google.com/file/d/1orbZa2gLVu8aS_S5URnqZUxpn9Sk8uQm/view?usp=drivesdk,"[""Anil Swarup""]"
21_03_2024_7,Old versus New,https://drive.google.com/file/d/11MRlzIsLGquN3G07sK_4zSfUpGLaFxml/view?usp=drivesdk,"[""P S M Rao""]"
21_03_2024_8,Russophobia may explain support for Putin,https://drive.google.com/file/d/1l8BjnW0WBW7wRRxTnKNgEOzMp5Wpnhvy/view?usp=drivesdk,"[""Mahir Ali""]"
21_03_2024_9,The phenomenon of `quiet quitting',https://drive.google.com/file/d/1NluKIIUjVPWlXW0PPii7ulLiTfLLSRMS/view?usp=drivesdk,"[""Sabyasachi Dutta""]"
21_03_2024_10,CAA is rooted in pact made after Partition,https://drive.google.com/file/d/19STysMF12O0vnITC7Kgd1NgjSBNt4taQ/view?usp=drivesdk,"[""Balbir Punj""]"
21_03_2024_11,Clearing the air: GPS could become handy,https://drive.google.com/file/d/1Iqu-xyCaBKXJEF5wx90ds2Rsr_9lGFDP/view?usp=drivesdk,"[""Aravind Harikumar"", ""Amit Bhat""]"
21_03_2024_12,Will EFTA show the way for other FTAs?,https://drive.google.com/file/d/1PvGqUjUl7YE1ZdbvDelPHFvMSz2FOmel/view?usp=drivesdk,"[""Biswajit Dhar""]"
21_03_2024_13,IndiaAI: the next steps,https://drive.google.com/file/d/17WbV1rhHLiAgNAC7UwrD-OkJals9VXn4/view?usp=drivesdk,"[""Rajnish Gupta""]"
21_03_2024_14,Transitioning from carte blanche,https://drive.google.com/file/d/17noVE2_oJ5_4Eu9qsIdbyrVraXBRcUhs/view?usp=drivesdk,"[""Sandeep Parekh""]"
21_03_2024_15,Centre vs Yogi whiff in naming officer to head Prasar Bharati,https://drive.google.com/file/d/11weYr8JeS2kxnVbBYS9eqTUF3gmoHQCR/view?usp=drivesdk,"[""Dilip Cherian""]"
21_03_2024_16,China's Communists and new and old game of poker,https://drive.google.com/file/d/1yyjUhtxYTsD9GEr9z1b4OzGu7x32m7sb/view?usp=drivesdk,"[""Claude Arpi""]"
21_03_2024_17,Cultivate cultural intelligence,https://drive.google.com/file/d/1O9Y4ZQs3zkEor3pkG0_PaKVNl16P7koB/view?usp=drivesdk,"[""Muskan Shah""]"
21_03_2024_18,Let's do all we can to engage young men on inequality,https://drive.google.com/file/d/1sgoSq-IYiUNcUHTE7RJVNTgCG-0CyNJM/view?usp=drivesdk,"[""Shipra Baduni"", ""Nidhi Kinhal""]"
21_03_2024_19,Central banks have no sway over basic reality,https://drive.google.com/file/d/1D71rZE-ln9tIx3dOnC_pl8eXw9wiIfxc/view?usp=drivesdk,"[""Anonymous""]"
21_03_2024_20,Neutral rate: There's no need for a `pole star' to guide RBI's policy,https://drive.google.com/file/d/1C-Tc-n4pogEhluLj8Q410_n-b2E3sKLR/view?usp=drivesdk,"[""Sachchidanand Shukla""]"
21_03_2024_21,Machines and models versus humans: Not a no-contest,https://drive.google.com/file/d/1pdX-MnqAqugarPnA6oLUiw9J9cxGzom9/view?usp=drivesdk,"[""Biju Dominic""]"
21_03_2024_22,Indian regulators are getting tough to shore up credibility,https://drive.google.com/file/d/1kaPxUdCPjcecQ6B6wahucOGYtDF2BKjh/view?usp=drivesdk,"[""Andy Mukherjee""]"
21_03_2024_23,The divergence in Indian data on consumption can be addressed,https://drive.google.com/file/d/1Mt4nvMuqKBp9RjQv_0_kVxUSwPekOOwN/view?usp=drivesdk,"[""T C A Anant""]"
21_03_2024_24,"`Most polluted' Begusarai flags a trend, but data may be inadequate",https://drive.google.com/file/d/1dWldvpWZ6KgoJjL5W2nX_h2Qnx3ZVdbL/view?usp=drivesdk,"[""Amitabh Sinha""]"
21_03_2024_25,"Small-scale LNG, a big idea",https://drive.google.com/file/d/1df5jnQjIstCQ8S8Ni0Z1kYPE5n3I3t9N/view?usp=drivesdk,"[""Sukalp Sharma""]"
21_03_2024_26,"India to produce 600 KT of solar waste by 2030, new research says",https://drive.google.com/file/d/1vDgKwa_BumUToF-PM521cc6M9QIF5cOK/view?usp=drivesdk,"[""Alind Chauhan""]"
21_03_2024_27,Intermittent fasting and heart health: concerns a study flags,https://drive.google.com/file/d/1dqq-Wz-D1q3OypSlldEcB5cjL6iiZhs6/view?usp=drivesdk,"[""Anonna Dutt""]"
21_03_2024_28,Inclusion of convenience,https://drive.google.com/file/d/1CRXWYKiMfpsm3HDvN_sDimqxwPu3JKS1/view?usp=drivesdk,"[""Vijay K Tiwari""]"
21_03_2024_29,Digital is national,https://drive.google.com/file/d/1PM616W9XH_8agINijxSbuy5r-LUFE3zb/view?usp=drivesdk,"[""Nishant Shah""]"
21_03_2024_30,A border runs through it,https://drive.google.com/file/d/1syKzxrmF_EJuJcy23EkG4WWP46ddnS0m/view?usp=drivesdk,"[""Deepak Kumar Singh""]"
21_03_2024_31,An incentive to diversify,https://drive.google.com/file/d/1_2kii3S5wbFiJpInjqPbWoaPIePH3vCl/view?usp=drivesdk,"[""Sweta Saini"", ""T Nanda Kumar""]"
21_03_2024_32,The problem is not difference of opinion. It's poverty of thought,https://drive.google.com/file/d/1V7UtJwMsWqfbwbCGEfrdHuccILC8OBb5/view?usp=drivesdk,"[""Nitin Gadkari""]"
21_03_2024_33,India must boost its quality of human capital,https://drive.google.com/file/d/1F_J5TS2eY9z2dOGQXZqDixQ3z0ikkoTx/view?usp=drivesdk,"[""Patralekha Chatterjee""]"
21_03_2024_34,Scarcity pricing will not solve water crisis,https://drive.google.com/file/d/1GFMpK1EsYqlNusKHQ67pQpoi-lbIXvZq/view?usp=drivesdk,"[""Ajit Ranade""]"
21_03_2024_35,Assam and the CAA,https://drive.google.com/file/d/1nY9tAX9kUbjyLqp6o2Y07srnWWgV6UBA/view?usp=drivesdk,"[""Pradip Phanjoubam""]"
21_03_2024_36,An old debate,https://drive.google.com/file/d/1bPYAnctt0XLZkyQ_KbSDWwQe2Hrim21A/view?usp=drivesdk,"[""Hilal Ahmed""]"
21_03_2024_37,"Muscle, master and money- the great dance of Indian politics",https://drive.google.com/file/d/1s3ezjO3AfMMJWgFdSgtxULzUhKdKsVgp/view?usp=drivesdk,"[""Kritika Pandey""]"
21_03_2024_38,A futuristic integration,https://drive.google.com/file/d/1YFbkqxfHfDiFHSff4oNyUu8Yod3yZ4K_/view?usp=drivesdk,"[""Srinivasan K Rangachary""]"
21_03_2024_39,Festival of democracy in country of youths,https://drive.google.com/file/d/1k49YmzjjCDoz7NGDqO-puakYCBHT0w1r/view?usp=drivesdk,"[""Vijay Darda""]"
21_03_2024_40,"Eliminating diseases, one region at a time",https://drive.google.com/file/d/1PHA9naFL0zedmKUbMq8D9pgq67sT8ig2/view?usp=drivesdk,"[""Rajeev Sadanandan""]"
21_03_2024_41,India's voters deserve a bond- of probity,https://drive.google.com/file/d/1F7guXP12kwWZ6Xqi6hAmUaZXw1-uHzcq/view?usp=drivesdk,"[""Ashok Lavasa""]"
21_03_2024_42,Data marketplaces: the next frontier,https://drive.google.com/file/d/1RCYb-g3OrjFRePvYuykGgiLcgZrpGZF3/view?usp=drivesdk,"[""Jyotsana Singh""]"
21_03_2024_43,Why has Karnataka banned certain colouring agents?,https://drive.google.com/file/d/1iQw2FvZWE1XJPYBnC0qe1oc9poy9EFLX/view?usp=drivesdk,"[""Sharath S Srivatsa""]"
21_03_2024_44,On the mass kidnappings in Nigeria,https://drive.google.com/file/d/1w-cY3S4YvUsPSU2okfzSfl5FH-TLQw9Y/view?usp=drivesdk,"[""Sumeda""]"
21_03_2024_45,The slow and steady rise of mixed reality technology,https://drive.google.com/file/d/1BXxY23j6sRIU_Q8q-6Ufkn-VVAYF-TDe/view?usp=drivesdk,"[""John Xavier""]"
21_03_2024_46,Little economic basis to `One nation one election',https://drive.google.com/file/d/1HQQx10dG6hT4-zBfIbBv1S17Y_QvZ376/view?usp=drivesdk,"[""Madan Sabnavis""]"
21_03_2024_47,Refining the stock broking framework,https://drive.google.com/file/d/1BPK2Zu5x7zIkyBspIHAsbfUB6K6xfo3s/view?usp=drivesdk,"[""C K G Nair"", ""Pradiptarathi Panda""]"
21_03_2024_48,Poor procurement main reason for farmers' crisis,https://drive.google.com/file/d/1HHcVbb24OF_3d_-pM7tUPwnKdVjPomoB/view?usp=drivesdk,"[""A Narayanamoorthy""]"
21_03_2024_49,Maharashtra's big agri-solar push,https://drive.google.com/file/d/14M9-zUWyIRQMklayHK49hPH_mm9mRoX0/view?usp=drivesdk,"[""Ashwin Gambhir"", ""Shantanu Dixit"", ""Shweta Kulkarni""]"
21_03_2024_50,Safeguarding investors,https://drive.google.com/file/d/12-UJ7PBXl2pjPPCdjrZql07LWFCzwRKY/view?usp=drivesdk,"[""C S Mohapatra""]"
21_03_2024_51,Governance: On the path of progress,https://drive.google.com/file/d/1GurCz1t8G9cFjhoT7BMdvNYk98m2b8Ka/view?usp=drivesdk,"[""Amit Tandon""]"
21_03_2024_52,A big defeat for Big Tech,https://drive.google.com/file/d/1AE38Vs5P575X-pB_2SfzC9X4dAzH-OGo/view?usp=drivesdk,"[""Joseph E Stiglitz""]"
21_03_2024_53,How not to have an Opposition-less India,https://drive.google.com/file/d/1rzCj8Qa0QhNR-DECqf4hSUvqzjWJtiiq/view?usp=drivesdk,"[""C P Surendran""]"
21_03_2024_54,Politics of positive discrimination for the idea of India,https://drive.google.com/file/d/1A4AEFRLn-LXuUMfm-jMT_A1TIr2lrj3D/view?usp=drivesdk,"[""D M Diwakar""]"
21_03_2024_55,Who's to blame for the world's most polluted capital?,https://drive.google.com/file/d/1YC2N4haH8aXmjakE22plFheGobLjGAxn/view?usp=drivesdk,"[""Chandra Bhushan""]"
21_03_2024_56,Clock's ticking: battle for party symbols,https://drive.google.com/file/d/1lczktXLzjD61mHhl05HRGTeEZ-LEJg2A/view?usp=drivesdk,"[""Nandita Sengupta""]"
21_03_2024_57,"Big Tech, don't be a big brother",https://drive.google.com/file/d/1TBGa4Ess851fV2rdGXRkLYJdlA6ZwQub/view?usp=drivesdk,"[""Dhanendra Kumar""]"
21_03_2024_58,"eVROOM, eVROOM, TESLA",https://drive.google.com/file/d/1tIPPW08sae95-RAW4Cw1XS1UXLy1cN7c/view?usp=drivesdk,"[""Anil Padmanabhan"", ""Kaustubh Dhonde""]"
21_03_2024_59,Trust in EVMs linked to transparency,https://drive.google.com/file/d/1qIO8df40xfyW9Gc9tCNpNGgfNT_yOKz8/view?usp=drivesdk,"[""Dinesh C Sharma""]"
21_03_2024_60,Global supply chains make atmanirbharta take a back seat,https://drive.google.com/file/d/1z_siUzZ35R-ekWaKDB5qR0r3-lTWqoYY/view?usp=drivesdk,"[""Subir Roy""]"
21_03_2024_61,Somalian piracy imperils maritime security,https://drive.google.com/file/d/13ehWA7LitUYNxBbNwioDwDnCG04_pD1X/view?usp=drivesdk,"[""Gurjit Singh""]"
21_03_2024_62,Putin's fifth term,https://drive.google.com/file/d/1O96gwymOGY-6UW8oTsTeBleR2Ng2hjPk/view?usp=drivesdk,"[""Annie Domini""]"
22_03_2024_1,Interest groups and Democracy,https://drive.google.com/file/d/1Ck-QmPgx-O50CGsnbPjqwf9P7G7xMqnI/view?usp=drivesdk,"[""Ganesh Manjhi""]"
22_03_2024_2,Nature's Beauty,https://drive.google.com/file/d/1ObJeRS2KkxZjcfNN4NABUPUPLhGLjXcm/view?usp=drivesdk,"[""Narain Batra""]"
22_03_2024_3,Living in a world bereft of colour,https://drive.google.com/file/d/17o9G2siwH63Xc2RI4klFCMg8H0AdxyZO/view?usp=drivesdk,"[""Basab Dasgupta""]"
22_03_2024_4,Does Nepal need a benevolent dictator?,https://drive.google.com/file/d/1NybIwWuVvOljUCAzL_1JShn7lK6yaDdM/view?usp=drivesdk,"[""Sushav Niraula""]"
22_03_2024_5,Harnessing the power of short films for learning,https://drive.google.com/file/d/1KilttsKLTKkkBfBmB5sF_sLsHxlye-j4/view?usp=drivesdk,"[""Tanmay Shah""]"
22_03_2024_6,False narrative of the North-South divide,https://drive.google.com/file/d/1lTSOWJJk3B-I7ptxbzYpF-5bYLC-WNPF/view?usp=drivesdk,"[""Ashwani Mahajan""]"
22_03_2024_7,Waiting for the public distribution system to work,https://drive.google.com/file/d/1MhveTopqmcgsn9qnQhFnokEw5VGHzZC1/view?usp=drivesdk,"[""Shaitan Regar""]"
22_03_2024_8,A discernible paradigm shift in the Valley,https://drive.google.com/file/d/1Zxv3xrKaCFrKaohEGBmHxGAOLA60XNs_/view?usp=drivesdk,"[""Shishir Choudhary""]"
22_03_2024_9,"Water, a human right? Wrong | Close the tap before it's dry",https://drive.google.com/file/d/1uLLw31zZ2u2kchr3ytIxKiSItZZArkeD/view?usp=drivesdk,"[""Zohra Calcuttawala"", ""Rohit Jawa""]"
22_03_2024_10,Who'll win election vs IPL?,https://drive.google.com/file/d/1WUmAG0hlpJHcxqlvg-MX9whTmrXOH4Hw/view?usp=drivesdk,"[""Boria Majumdar""]"
22_03_2024_11,Regulating AI in finance looks like a wild goose chase,https://drive.google.com/file/d/1R-PSBly8jHwAXlKqQolO8kj_0cGEpZ9G/view?usp=drivesdk,"[""Srinath Sridharan""]"
22_03_2024_12,Splitting Zomato's crew could've driven a wedge,https://drive.google.com/file/d/1HT6wWGAuZmhFEKigHGwn8DTS0-2iM0xY/view?usp=drivesdk,"[""Anonymous""]"
22_03_2024_13,The consumption expenditure survey offers us food for thought,https://drive.google.com/file/d/17KGoVdJhRG1hrNmwt9Vc3ljJbe0IWs0q/view?usp=drivesdk,"[""Himanshu""]"
22_03_2024_14,Climate action: Aim for leadership of a race to the top,https://drive.google.com/file/d/1Wtk_mWZeV4CYBur0109j1T51xL1kCxpk/view?usp=drivesdk,"[""Hisham Mundol""]"
22_03_2024_15,Microsoft's Inflection point: acquire what you can't create,https://drive.google.com/file/d/1wFrXWr7ljMR779A2Fswl0_LIK1r2hJmE/view?usp=drivesdk,"[""Parmy Olson""]"
22_03_2024_16,The economic consequences of legal behaviour: Letter or spirit?,https://drive.google.com/file/d/1_Rez4O__W7rZhcfSRLR3erWoRlk-MR9J/view?usp=drivesdk,"[""Kaushik Basu""]"
22_03_2024_17,Needed: Solutions for political finance,https://drive.google.com/file/d/1BvpygP0sm-sk2aAvimUGgOTAjpOrpqV2/view?usp=drivesdk,"[""Rajesh Kumar""]"
22_03_2024_18,Sustaining rapid growth is challenging,https://drive.google.com/file/d/1mwV5jp9hh3R0Cyb2kmhe2GKwh3J3VyGw/view?usp=drivesdk,"[""Shankar Acharya""]"
22_03_2024_19,"Navigating the global waterscape, its challenges",https://drive.google.com/file/d/1gc1eIiwpcSGT388Hk7K0_7XY8ovpFQKm/view?usp=drivesdk,"[""Tim Curtis""]"
22_03_2024_20,"Water, an instrument to build world peace",https://drive.google.com/file/d/1hjGZk5DSLCJ8rya5t5DL_xhWt5myYZUP/view?usp=drivesdk,"[""Susama Sudhishri""]"
22_03_2024_21,How water insecurity affects women,https://drive.google.com/file/d/1Oy6t9LNnxE2nAme8JGbssn0csMabiM9C/view?usp=drivesdk,"[""Sujatha Srinivasan"", ""Aparna Anand""]"
22_03_2024_22,Should judges accept official posts after retirement?,https://drive.google.com/file/d/1S8u6yASFesmyedDZX5jYMkxDWF0MTOaV/view?usp=drivesdk,"[""Deepak Gupta"", ""Sanjay Hedge""]"
22_03_2024_23,Why did Pakistan carry out airstrikes in Afghanistan?,https://drive.google.com/file/d/1FPqTwkYm67fAw8wCi6LSJiCxzVMIu7pW/view?usp=drivesdk,"[""Sumeda""]"
22_03_2024_24,Nuclear energy: fixing the finance,https://drive.google.com/file/d/1ULVD-G_AC6JA8fQyfM6LdzPSLjej5z1D/view?usp=drivesdk,"[""Syed Ali""]"
22_03_2024_25,Why it's impossible to make everyone happy,https://drive.google.com/file/d/1Cfjic52-CBJnOALoWui2a6LqVZC4evTv/view?usp=drivesdk,"[""T C A Srinivasa Raghavan""]"
22_03_2024_26,IBC should build on the positives,https://drive.google.com/file/d/1qPDDjHvR6GrrsOxZHMgIdF-by5_MnegV/view?usp=drivesdk,"[""Anant Merathia""]"
22_03_2024_27,Valuing non-profits and making social stock exchange work,https://drive.google.com/file/d/1ZC8HXLnML3Z8hJfz5piIy1aiO9A79uBp/view?usp=drivesdk,"[""Veena Srinivasan""]"
22_03_2024_28,Reversing deglobalisation,https://drive.google.com/file/d/1zSu7e1ss2tHEieei452dywdmWTeMN0J7/view?usp=drivesdk,"[""Ketan Reddy"", ""Subash S""]"
22_03_2024_29,Shun grandiose solutions to manage water,https://drive.google.com/file/d/12IbEIYvOBOzjihrzeXnAaNoM8q_sWjmq/view?usp=drivesdk,"[""P Alli""]"
22_03_2024_30,India needs to douse its many water fires,https://drive.google.com/file/d/1a4jRzbFABgMKMMQmR4GUrqmkoYZunCQ6/view?usp=drivesdk,"[""S K Sarkar""]"
22_03_2024_31,The controversy over Sangeetha Kalanidhi,https://drive.google.com/file/d/1fuD-71CNkMzVqFbfy6eJvNJESYwu4-BP/view?usp=drivesdk,"[""Shoba Narayan""]"
22_03_2024_32,Elections 2024 is a match of unequals,https://drive.google.com/file/d/12neD28ZOb369JkkZFQVLBWB1BBSckfis/view?usp=drivesdk,"[""Rajdeep Sardesai""]"
22_03_2024_33,In the same boat,https://drive.google.com/file/d/1BoogWMkZVbO8SphQczWPeMe5KpIh1Q9q/view?usp=drivesdk,"[""Abdulnasser Alshaali""]"
22_03_2024_34,"From Gwadar, a warning",https://drive.google.com/file/d/1sbkt7IXIKlnMvFZCDiEwG7hq7dc_TrVw/view?usp=drivesdk,"[""Anju Gupta""]"
22_03_2024_35,The judge's code,https://drive.google.com/file/d/1HXFQWdYVhuMaqZh05NlcUH0kOgJeceWQ/view?usp=drivesdk,"[""Satvik Varma""]"
22_03_2024_36,Citizens on the edge,https://drive.google.com/file/d/1Omm__Ym4XtzBDdKNs05Nbrg8KO9B0o2k/view?usp=drivesdk,"[""Mohsin Alam Bhat"", ""Aashish Yadav""]"
22_03_2024_37,"Who are Majeed Brigade, Baloch militants who carried out Gwadar attack?",https://drive.google.com/file/d/1XS2W6XmZ5yY8t9x6ToeNcvv_8wu6yT_0/view?usp=drivesdk,"[""Arjun Sengupta""]"
22_03_2024_38,Aspects of inequality in India,https://drive.google.com/file/d/1pXUHxmWI4rBb-q_j9jy6rKnUNJ1KVi2J/view?usp=drivesdk,"[""Anonymous""]"
22_03_2024_39,Meet twin stars of the Universe which gobble up planets,https://drive.google.com/file/d/1mru_f7bMBfZtlo42HX0b4xFlkDF-CKmk/view?usp=drivesdk,"[""Anonymous""]"
22_03_2024_40,Why SC has stayed Govt's `Fact Check Unit' for now,https://drive.google.com/file/d/1HANEvGDAFm-gF4ONFbYW0jH0Gkl0p6aJ/view?usp=drivesdk,"[""Apurva Vishwanath""]"
22_03_2024_41,Access to water: a crisis for the powerless,https://drive.google.com/file/d/1E9JLHaVEH2Ad-qvlr3DvlHaOMuSu1BST/view?usp=drivesdk,"[""Prakash Kashwan""]"
22_03_2024_42,Building codes and Indian cities,https://drive.google.com/file/d/1i0nCs3aK_UT6Nvaz_9ZvilmKdEcqwdFU/view?usp=drivesdk,"[""Sanjeev Sanyal"", ""Aakanksha Arora""]"
22_03_2024_43,NAAC's accreditation system needs change to be creditable,https://drive.google.com/file/d/1NTJLrElvetE6Tr2SujFfhK8az1wWIor-/view?usp=drivesdk,"[""John J Kennedy""]"
22_03_2024_44,Putin's mandate is for settling the Ukraine war,https://drive.google.com/file/d/1JvFL25kRhltQRGlZ5a2PPBEhIesKUahn/view?usp=drivesdk,"[""M K Bhadrakumar""]"
22_03_2024_45,"Bengaluru water is fetched from far, crisis isn't far-fetched",https://drive.google.com/file/d/1DLGawUUahWTP-1ta1BcEmweXrw25yDbk/view?usp=drivesdk,"[""Chethan Kumar""]"
22_03_2024_46,"Electoral or martial, a bond is a bond",https://drive.google.com/file/d/1nbao5Q44aZSUK__oCRcMo7UEf4HyR0Ps/view?usp=drivesdk,"[""Narendar Pani""]"
